iteration,300,,,,,,
pop_size,200,,,,,,
LNK_strat,PERFECT,,,,,,
L2agg_strat, RND,,,,,,
dec_strat, THRES,,,,,,
popname, pop1(3-8).csv,,,,,,
netname, net1.csv,,,,,,
COMMF,1,,,,,,
,,,,,,,
agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent030,2,21,24,21,21,self,1
agent031,2,26,24,23,23,norm,0
agent032,2,41,45,41,41,self,1
agent033,2,10,26,10,10,self,1
agent034,2,24,33,24,24,self,1
agent035,2,11,9,11,11,self,2
agent036,2,27,43,27,27,self,3
agent037,2,26,19,25,25,norm,0
agent038,2,21,20,21,21,self,2
agent039,2,9,22,9,9,self,1
agent03a,2,33,35,33,33,self,3
agent03b,2,46,31,24,24,norm,20
agent03c,2,12,24,12,12,self,1
agent03d,2,9,9,9,9,self,1
agent03e,2,16,30,16,16,self,3
agent03f,2,14,21,14,14,self,2
agent040,2,29,28,28,28,norm,0
agent041,2,34,10,34,34,self,3
agent042,2,34,40,34,34,self,3
agent043,2,7,26,7,7,norm=self,0
agent044,2,36,42,36,36,self,2
agent045,2,24,27,24,24,self,1
agent046,2,16,43,16,16,self,2
agent047,2,8,27,8,8,self,2
agent048,2,43,47,43,43,self,1
agent049,2,30,11,30,30,self,2
agent04a,2,33,25,33,33,self,3
agent04b,2,41,9,41,41,self,2
agent04c,2,33,47,33,33,self,1
agent04d,2,31,20,31,31,self,3
agent04e,2,47,20,47,47,self,3
agent04f,2,41,45,41,41,self,2
agent050,2,9,16,9,9,self,1
agent051,2,33,23,33,33,self,1
agent052,2,29,36,29,29,self,2
agent053,2,24,5,24,24,self,2
agent054,2,34,34,34,34,self,3
agent055,2,25,46,24,24,norm,0
agent056,2,20,9,20,20,self,2
agent057,2,13,27,13,13,self,1
agent058,2,24,17,23,23,norm,0
agent059,2,7,41,7,7,norm=self,0
agent05a,2,37,41,37,37,self,3
agent05b,2,39,26,39,39,self,1
agent05c,2,21,5,21,21,self,3
agent05d,2,19,43,19,19,self,3
agent05e,2,22,27,22,22,self,3
agent05f,2,5,15,5,5,self,1
agent060,2,25,37,25,25,self,2
agent061,2,29,22,29,29,self,1
agent062,2,30,27,30,30,self,1
agent063,2,5,36,25,25,norm,21
agent064,2,39,25,39,39,self,1
agent065,2,31,34,26,26,norm,2
agent066,2,25,46,25,25,self,1
agent067,2,26,34,26,26,self,3
agent068,2,44,34,44,44,self,3
agent069,2,25,45,25,25,self,1
agent06a,2,7,25,7,7,norm=self,0
agent06b,2,19,35,19,19,self,3
agent06c,2,26,5,26,26,norm=self,2
agent06d,2,34,26,34,34,self,2
agent06e,2,26,24,26,26,self,3
agent06f,2,28,22,28,28,self,2
agent070,2,26,13,25,25,norm,1
agent071,2,43,46,43,43,self,3
agent072,2,35,18,35,35,self,3
agent073,2,43,9,43,43,self,1
agent074,2,37,41,37,37,self,2
agent075,2,13,46,13,13,self,3
agent076,2,22,37,22,22,self,1
agent077,2,29,26,29,29,self,1
agent078,2,42,7,42,42,self,2
agent079,2,7,7,7,7,self,1
agent07a,2,15,39,15,15,self,3
agent07b,2,36,43,36,36,self,3
agent07c,2,35,13,35,35,self,1
agent07d,2,45,7,45,45,self,3
agent07e,2,30,24,30,30,self,3
agent07f,2,28,29,28,28,self,2
agent080,2,39,25,39,39,self,1
agent081,2,41,33,41,41,self,3
agent082,2,31,33,31,31,self,1
agent083,2,22,15,22,22,self,1
agent084,2,27,31,27,27,self,2
agent085,2,26,21,26,26,self,1
agent086,2,43,21,43,43,self,1
agent087,2,30,39,30,30,self,1
agent088,2,16,27,16,16,self,1
agent089,2,24,7,24,24,self,2
agent08a,2,16,30,16,16,self,1
agent08b,2,40,20,40,40,self,3
agent08c,2,46,37,46,46,self,3
agent08d,2,46,33,46,46,self,2
agent08e,2,20,25,20,20,self,1
