iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, RAND3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent004,3,21,28,21,21.0,self,2
agent005,3,32,19,32,32.0,self,2
agent006,3,29,37,29,29.0,self,2
agent007,3,6,40,6,6.0,self,1
agent008,3,25,26,24,24.0,norm,0
agent009,3,34,46,34,34.0,self,1
agent00a,3,21,26,21,21.0,self,1
agent00b,3,42,28,30,30.0,norm,9
agent00c,3,35,36,35,35.0,self,1
agent00d,3,18,19,18,18.0,self,2
agent00e,3,36,21,36,36.0,self,1
agent00f,3,23,27,23,23.0,self,3
agent010,3,45,26,45,45.0,self,2
agent011,3,28,45,28,28.0,self,2
agent012,3,15,43,15,15.0,self,1
agent013,3,43,22,26,26.0,norm,14
agent014,3,17,22,15,15.0,norm,0
agent015,3,20,10,20,20.0,self,1
agent016,3,33,47,33,33.0,self,1
agent017,3,42,43,36,36.0,norm,4
agent018,3,27,26,27,27.0,self,3
agent019,3,42,23,42,42.0,self,3
agent01a,3,9,50,9,9.0,norm=self,0
agent01b,3,18,42,18,18.0,self,1
agent01c,3,19,37,19,19.0,self,3
agent01d,3,44,27,44,44.0,self,3
agent01e,3,21,33,21,21.0,self,1
agent01f,3,44,10,44,44.0,self,1
agent020,3,51,49,51,51.0,self,3
agent021,3,11,23,11,11.0,self,2
agent022,3,32,6,32,32.0,self,3
agent023,3,24,30,23,23.0,norm,0
agent024,3,25,41,25,25.0,self,1
agent025,3,46,18,46,46.0,self,3
agent026,3,49,42,49,49.0,self,3
agent027,3,16,47,16,16.0,self,3
agent028,3,32,13,32,32.0,self,1
agent029,3,36,34,36,36.0,self,3
agent02a,3,35,26,35,35.0,self,2
