iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent00e,3,36,27,36,36.0,self,1
agent00f,3,23,22,23,23.0,self,3
agent010,3,45,42,45,45.0,self,2
agent011,3,28,23,28,28.0,self,2
agent012,3,15,23,15,15.0,self,1
agent013,3,43,28,43,43.0,self,3
agent014,3,27,42,25,25.0,norm,1
agent015,3,20,43,20,20.0,self,1
agent016,3,33,43,33,33.0,self,1
agent017,3,42,34,42,42.0,self,2
agent018,3,27,37,27,27.0,self,3
agent019,3,42,23,42,42.0,self,3
agent01a,3,15,33,15,15.0,self,1
agent01b,3,18,44,18,18.0,self,1
agent01c,3,19,34,19,19.0,self,3
agent01d,3,44,24,44,44.0,self,3
agent01e,3,21,27,21,21.0,self,1
agent01f,3,44,36,44,44.0,self,1
agent020,3,51,46,51,51.0,self,3
agent021,3,11,46,11,11.0,self,2
agent022,3,32,23,32,32.0,self,3
agent023,3,18,29,21,21.0,norm,4
agent024,3,25,25,25,25.0,self,1
agent025,3,46,18,46,46.0,self,3
agent026,3,49,36,49,49.0,self,3
agent027,3,16,25,16,16.0,self,3
agent028,3,32,36,32,32.0,self,1
agent029,3,36,26,36,36.0,self,3
agent02a,3,35,36,35,35.0,self,2
