iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, AVG
dec_strat, THRES
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent02e,2,63,66,63,63.0,norm eq. self,0
agent02f,2,65,67,65,65.0,norm eq. self,0
agent030,2,62,67,62,62.0,norm eq. self,0
agent031,2,71,66,71,71.0,norm eq. self,1
agent032,2,69,66,69,69.0,norm eq. self,1
agent033,2,64,66,64,64.0,norm eq. self,0
agent034,2,62,66,62,62.0,norm eq. self,0
agent035,2,64,66,64,64.0,norm eq. self,0
agent036,2,64,66,64,64.0,norm eq. self,0
agent037,2,67,67,67,67.0,norm eq. self,0
agent038,2,64,66,64,64.0,norm eq. self,0
agent039,2,63,66,63,63.0,norm eq. self,0
agent03a,2,67,66,67,67.0,norm eq. self,1
agent03b,2,64,66,64,64.0,norm eq. self,0
agent03c,2,70,66,70,70.0,norm eq. self,1
agent03d,2,70,66,70,70.0,norm eq. self,1
agent03e,2,69,67,69,69.0,norm eq. self,1
agent03f,2,67,66,67,67.0,norm eq. self,1
agent040,2,65,67,65,65.0,norm eq. self,0
agent041,2,65,66,65,65.0,norm eq. self,0
agent042,2,64,66,64,64.0,norm eq. self,0
agent043,2,70,67,70,70.0,norm eq. self,1
agent044,2,64,66,64,64.0,norm eq. self,0
agent045,2,69,66,69,69.0,norm eq. self,1
agent046,2,64,67,64,64.0,norm eq. self,0
agent047,2,67,67,67,67.0,norm eq. self,1
agent048,2,69,66,69,69.0,norm eq. self,1
agent049,2,70,66,70,70.0,norm eq. self,1
agent04a,2,70,66,70,70.0,norm eq. self,1
agent04b,2,64,67,64,64.0,norm eq. self,0
agent04c,2,71,67,71,71.0,norm eq. self,1
agent04d,2,67,66,67,67.0,norm eq. self,0
agent04e,2,65,66,65,65.0,norm eq. self,0
agent04f,2,64,66,64,64.0,norm eq. self,0
agent050,2,66,66,66,66.0,norm eq. self,0
agent051,2,71,66,71,71.0,norm eq. self,1
agent052,2,68,67,68,68.0,norm eq. self,1
agent053,2,67,67,67,67.0,norm eq. self,1
agent054,2,65,67,65,65.0,norm eq. self,0
agent055,2,66,66,66,66.0,norm eq. self,1
agent056,2,70,67,70,70.0,norm eq. self,1
agent057,2,64,67,64,64.0,norm eq. self,0
agent058,2,70,66,70,70.0,norm eq. self,1
agent059,2,69,67,69,69.0,norm eq. self,1
agent05a,2,70,66,70,70.0,norm eq. self,1
agent05b,2,68,66,68,68.0,norm eq. self,1
agent05c,2,67,66,67,67.0,norm eq. self,1
agent05d,2,70,67,70,70.0,norm eq. self,1
agent05e,2,67,66,67,67.0,norm eq. self,1
agent05f,2,66,67,66,66.0,norm eq. self,0
agent060,2,66,67,66,66.0,norm eq. self,0
agent061,2,67,67,67,67.0,norm eq. self,1
agent062,2,64,66,64,64.0,norm eq. self,0
agent063,2,67,67,67,67.0,norm eq. self,1
agent064,2,70,66,70,70.0,norm eq. self,1
agent065,2,69,66,69,69.0,norm eq. self,1
agent066,2,67,66,67,67.0,norm eq. self,0
agent067,2,67,67,67,67.0,norm eq. self,1
agent068,2,70,67,70,70.0,norm eq. self,1
agent069,2,71,66,71,71.0,norm eq. self,1
agent06a,2,65,66,65,65.0,norm eq. self,0
agent06b,2,64,66,64,64.0,norm eq. self,0
agent06c,2,64,66,64,64.0,norm eq. self,0
agent06d,2,67,66,67,67.0,norm eq. self,0
agent06e,2,67,66,67,67.0,norm eq. self,0
agent06f,2,70,66,70,70.0,norm eq. self,1
agent070,2,64,66,64,64.0,norm eq. self,0
agent071,2,62,66,62,62.0,norm eq. self,0
agent072,2,70,67,70,70.0,norm eq. self,1
agent073,2,67,66,67,67.0,norm eq. self,0
agent074,2,67,66,67,67.0,norm eq. self,0
agent075,2,71,66,71,71.0,norm eq. self,1
agent076,2,62,66,62,62.0,norm eq. self,0
agent077,2,67,67,67,67.0,norm eq. self,1
agent078,2,67,66,67,67.0,norm eq. self,0
agent079,2,69,66,69,69.0,norm eq. self,1
