iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent038,2,69,65,65,65.0,norm,3
agent039,2,65,65,67,67.0,norm,2
agent03a,2,65,67,66,66.0,norm,2
agent03b,2,67,65,68,68.0,norm,1
agent03c,2,68,69,64,64.0,norm,3
agent03d,2,69,64,65,65.0,norm,3
agent03e,2,69,69,68,68.0,norm,0
agent03f,2,68,64,65,65.0,norm,2
agent040,2,65,68,65,65.0,norm eq. self,0
agent041,2,62,69,62,62.0,norm eq. self,0
agent042,2,67,68,68,68.0,norm,1
agent043,2,69,67,67,67.0,norm,1
agent044,2,64,69,64,64.0,norm eq. self,0
agent045,2,68,66,69,69.0,norm,2
agent046,2,67,65,68,68.0,norm,1
agent047,2,65,68,64,64.0,norm,0
agent048,2,66,68,66,66.0,norm eq. self,1
agent049,2,70,68,66,66.0,norm,3
agent04a,2,68,66,68,68.0,norm eq. self,1
agent04b,2,64,69,67,67.0,norm,3
agent04c,2,67,63,68,68.0,norm,2
agent04d,2,64,64,64,64.0,norm eq. self,0
agent04e,2,68,68,65,65.0,norm,3
agent04f,2,67,67,67,67.0,norm eq. self,0
agent050,2,64,68,64,64.0,norm eq. self,0
agent051,2,65,65,66,66.0,norm,2
agent052,2,69,65,64,64.0,norm,4
agent053,2,65,65,64,64.0,norm,0
agent054,2,64,65,64,64.0,norm eq. self,0
agent055,2,65,68,64,64.0,norm,0
agent056,2,68,69,64,64.0,norm,3
agent057,2,68,68,68,68.0,norm eq. self,0
agent058,2,65,67,64,64.0,norm,0
agent059,2,68,68,68,68.0,norm eq. self,1
agent05a,2,69,65,67,67.0,norm,1
agent05b,2,63,65,64,64.0,norm,2
agent05c,2,69,61,67,67.0,norm,1
agent05d,2,65,65,65,65.0,norm eq. self,1
agent05e,2,65,67,64,64.0,norm,0
agent05f,2,63,67,64,64.0,norm,1
agent060,2,64,64,64,64.0,norm eq. self,0
agent061,2,65,65,66,66.0,norm,2
agent062,2,64,67,64,64.0,norm eq. self,0
agent063,2,70,69,67,67.0,norm,2
agent064,2,65,65,65,65.0,norm eq. self,1
agent065,2,69,64,68,68.0,norm,0
agent066,2,66,67,66,66.0,norm eq. self,0
agent067,2,64,61,64,64.0,norm eq. self,1
agent068,2,72,65,67,67.0,norm,4
